Date,Close**,Volume,Close Off High,Day Diff,Volatility,SIA,SIA2,Movement
2018-04-02 00:00:00,7083.8,4333440000,-6759.384113644202,-349.0794552408676,0.046588242856683754,102.02461294164351,123.00319488817891,Up
2018-04-03 00:00:00,7456.11,5499700000,-6735.521867161088,-498.22169281327274,0.06454987567337718,92.34095120444718,122.36710130391174,Down
2018-04-04 00:00:00,6853.84,4936000000,8499.699699699699,808.1234803343697,0.08931912274137287,89.75054229934925,68.10035842293907,Down
2018-04-05 00:00:00,6811.47,5639320000,-1533.4578921874154,54.288071371729295,0.042201017718820434,123.54923249719207,95.17241379310344,Down
2018-04-06 00:00:00,6636.32,3766810000,5658.607384332206,263.557884729371,0.04144537233199722,103.87547649301143,141.49139579349904,Up
2018-04-07 00:00:00,6911.09,3976610000,-3359.9980953741447,-423.1650355704161,0.06334806824814376,82.26495726495726,97.22222222222223,Up
2018-04-08 00:00:00,7023.52,3652500000,-809.0614886731828,-149.62470989800676,0.027685051112864612,92.69162210338682,45.038167938931295,Down
2018-04-09 00:00:00,6770.73,4894060000,5786.251259397046,388.3838326481479,0.07326754037295295,84.80964945344893,171.0144927536232,Up
2018-04-10 00:00:00,6834.76,4272750000,-5524.783073814383,-57.862331210341964,0.02476072189585961,117.46198217094914,65.50802139037432,Up
2018-04-11 00:00:00,6968.32,4641890000,-10000.0,-182.43668782065157,0.022025376015383943,96.36586361780319,119.00635470826113,Up
2018-04-12 00:00:00,7889.25,8906250000,-9817.336554652618,-1342.6584888244781,0.15710428474073299,95.28049866429207,142.22222222222223,Up
2018-04-13 00:00:00,7895.96,7764460000,3551.984565795363,6.492775047493585,0.05379384363423271,110.18641810918776,192.1182266009852,Up
2018-04-14 00:00:00,7986.24,5191430000,482.84754504429594,-141.6821276320147,0.03742506035173538,97.99382716049384,100.34013605442176,Up
2018-04-15 00:00:00,8329.11,5244480000,-9450.883246335812,-412.25952673536494,0.04238980014576223,79.45071113290828,98.24046920821114,Down
2018-04-16 00:00:00,8058.67,5631310000,4030.802388756658,334.5099351489698,0.053423239624974674,100.10427528675704,75.64575645756457,Down
2018-04-17 00:00:00,7902.09,6900880000,8992.18286166634,210.08070211084177,0.050081395896259116,85.07604562737643,87.8594249201278,Up
2018-04-18 00:00:00,8163.42,6529910000,-7794.669489079232,-275.65224943765605,0.03924636506332097,85.31935176358436,178.45659163987136,Up
2018-04-19 00:00:00,8294.31,7063210000,-9452.191857919956,-165.50500228574253,0.0195985670286681,102.03366058906032,139.0374331550802,Up
2018-04-20 00:00:00,8845.83,8438110000,-8917.711463134556,-674.4999324233014,0.07671041453478254,105.1980198019802,125.0,Up
2018-04-21 00:00:00,8895.58,7548550000,-4094.7252619998985,-52.87728604701778,0.03903584557888706,99.94121105232216,111.1111111111111,Down
2018-04-22 00:00:00,8802.46,6629900000,7941.719587443259,137.36602330964763,0.024877143683067548,67.97853309481216,180.92105263157896,Up
2018-04-23 00:00:00,8930.88,6925190000,-6739.7195711087425,-155.2012135008793,0.019300940713341094,113.56321839080461,190.87136929460578,Up
2018-04-24 00:00:00,9697.5,10678800000,-9127.46340614825,-854.1873266519966,0.09007716294656355,123.37310195227766,307.69230769230774,Down
2018-04-25 00:00:00,8845.74,11083100000,9029.064602106873,881.6486496794679,0.09746181591026927,108.71694417238002,77.73512476007679,Up
2018-04-26 00:00:00,9281.51,8970560000,-10000.0,-467.0971612618024,0.06252396439961568,108.20758189179242,141.9939577039275,Down
2018-04-27 00:00:00,8987.05,7566290000,10000.0,326.75932633201404,0.041807713793359555,116.40842272546682,77.5716694772344,Up
2018-04-28 00:00:00,9348.48,7805480000,-7350.135388460714,-457.76668564658985,0.05370684630847936,107.0387338608913,118.44660194174757,Up
2018-04-29 00:00:00,9419.08,8853000000,-3344.1885250755145,-77.75177849035092,0.0361400794529665,115.06276150627615,132.45033112582783,Down
2018-04-30 00:00:00,9240.55,8673920000,5247.639609448021,196.8574523318753,0.032922382615946544,90.2122641509434,65.93406593406594,Down
2018-05-01 00:00:00,9119.01,7713020000,-2496.779321875997,143.17724642678314,0.039434814143049696,83.38226658837345,72.0,Up
2018-05-02 00:00:00,9235.92,7558160000,-8293.147733863596,-144.23478241767864,0.026511873119082773,106.78210678210678,159.5744680851064,Up
2018-05-03 00:00:00,9743.86,10207300000,-8214.62519256615,-552.1893616721749,0.06607992012103141,134.6092503987241,144.88636363636365,Down
2018-05-04 00:00:00,9700.76,8217830000,-1881.598012833796,-5.425197256459406,0.019930895776391275,143.72759856630825,125.73673870333987,Up
2018-05-05 00:00:00,9858.15,7651940000,-2104.090875343331,-162.7478794426542,0.02777033240277592,98.33107803337845,112.29946524064172,Down
2018-05-06 00:00:00,9654.8,7222280000,2017.0986965402715,193.50330258772982,0.04823514952804934,50.548112058465286,141.1764705882353,Down
2018-05-07 00:00:00,9373.01,7394020000,3484.988027261022,282.6760608646158,0.04502745791635,118.74604179860673,104.52961672473867,Down
2018-05-08 00:00:00,9234.82,7415870000,3608.573646187867,155.68918447862626,0.03570884150403955,91.26339720688536,66.06606606606606,Up
2018-05-09 00:00:00,9325.18,7226890000,-7110.2174039750535,-109.98804171414463,0.037201869525669055,85.79088471849866,203.79146919431278,Down
2018-05-10 00:00:00,9043.94,6906700000,9807.605760576054,302.4031842298258,0.03812154459165603,67.59986343461932,100.0,Down
2018-05-11 00:00:00,8441.49,8488520000,8571.60212604402,675.4365423021856,0.07273864017956559,73.7868380234877,113.20754716981132,Up
2018-05-12 00:00:00,8504.89,6821380000,-2751.042233097655,-75.1649007752219,0.052284918213006376,100.94125283998702,84.03361344537815,Up
2018-05-13 00:00:00,8723.94,5866380000,-7378.11484290363,-244.78920179578714,0.04444019075825331,115.4513888888889,103.44827586206897,Down
2018-05-14 00:00:00,8716.79,7364150000,-3595.24505505215,-4.235002467549448,0.058894079030425615,98.96963123644252,118.8118811881188,Down
2018-05-15 00:00:00,8510.38,6705710000,7159.635540106468,223.7860402817185,0.04362225293187165,92.68854346574554,135.52361396303903,Down
2018-05-16 00:00:00,8368.83,6760220000,-1614.104643479296,159.42316986128364,0.039149100290320024,75.39292730844794,122.85714285714286,Down
2018-05-17 00:00:00,8094.32,5862530000,7945.940422053052,329.424555408868,0.04676435624637858,100.85422981537613,123.68972746331238,Up
2018-05-18 00:00:00,8250.97,5764190000,-8453.057133310967,-196.6675029010736,0.03698792485754163,108.17941952506597,116.33663366336634,Down
2018-05-19 00:00:00,8247.18,4712400000,3235.1226750039496,10.356443342986353,0.02285806342988435,87.16475095785441,180.50541516245488,Up
2018-05-20 00:00:00,8513.25,5191060000,-7247.24920906012,-322.85718789522025,0.043309134605474246,67.95580110497238,4.6875,Down
2018-05-21 00:00:00,8418.99,5154990000,4400.207900207995,121.25791890245995,0.022575985675278902,95.62398703403565,140.7766990291262,Down
2018-05-22 00:00:00,8041.78,5137010000,8222.944084840097,449.0449377484462,0.049724045620656854,109.3073593073593,79.44732297063902,Down
2018-05-23 00:00:00,7557.82,6491120000,8173.305534218529,596.3110980604899,0.0680321708879344,81.65429480381759,70.35755478662054,Up
2018-05-24 00:00:00,7587.34,6049220000,-2575.467530555137,-34.677402289608224,0.0538888418646973,94.81403876375064,123.3140655105973,Down
2018-05-25 00:00:00,7480.14,4867830000,3433.8999587226194,147.72861978583546,0.03510003556234615,110.88790678987544,74.4186046511628,Down
2018-05-26 00:00:00,7355.88,4051540000,9450.49585433261,174.44780457571443,0.032864577211186026,98.02271771140092,82.3529411764706,Up
2018-05-27 00:00:00,7368.22,4056520000,-7559.1261960643515,-8.34003433812228,0.015047377914937049,60.665362035225044,82.11920529801324,Down
2018-05-28 00:00:00,7135.99,5040600000,7793.562987176297,319.23769316444515,0.04316193458150584,126.31184407796103,72.53269916765754,Up
2018-05-29 00:00:00,7472.59,5662660000,-7529.260568228763,-481.28469757877895,0.06111823335848715,126.8362594052311,114.34511434511435,Down
2018-05-30 00:00:00,7406.52,4922540000,2856.978129684433,84.62153250518979,0.034829906837328804,105.30331934376193,80.93994778067885,Up
2018-05-31 00:00:00,7494.17,5127130000,-738.9918069177237,-118.84717430783935,0.03345462892325966,138.52611940298507,168.141592920354,Up
2018-06-01 00:00:00,7541.45,4921460000,-3588.327676174079,-54.328262695481754,0.026316210487021135,92.45529873528129,112.14953271028037,Up
