Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2018-04-01 20:00:00,6901.4,6957,6854.34,6891,462.33,3195161.68,6910.93
2018-04-01 21:00:00,6899.1,6917.35,6809.26,6820,233.58,1603308.3,6863.95
2018-04-01 22:00:00,6818.64,6850,6758.45,6821.58,271.7,1848056.72,6801.75
2018-04-01 23:00:00,6821.03,6839.53,6767.75,6813.52,192.21,1307533.41,6802.7
2018-04-02 00:00:00,6816.31,7033.91,6759.96,7000.01,1010.58,6991356.48,6918.17
2018-04-02 01:00:00,7002.97,7008.44,6911.86,6932.5,626.33,4364609.87,6968.58
2018-04-02 02:00:00,6933.55,6980,6910.97,6974.93,216.97,1506287.36,6942.37
2018-04-02 03:00:00,6967.18,7017.54,6935.66,6991.58,293.73,2049840.44,6978.75
2018-04-02 04:00:00,6984.69,7017.54,6867.79,6880.83,500.26,3473712.17,6943.75
2018-04-02 05:00:00,6888.71,6922.09,6846.14,6890.73,352.63,2429463.14,6889.46
2018-04-02 06:00:00,6890.73,6959.28,6880.65,6889.59,492.45,3407478.19,6919.42
2018-04-02 07:00:00,6889.77,7104.52,6876,7055.56,868.67,6104089.06,7026.96
2018-04-02 08:00:00,7051.54,7095.45,7014.37,7060,589,4156006.98,7056.04
2018-04-02 09:00:00,7060,7080,7031.81,7058.86,305.03,2153571.32,7060.25
2018-04-02 10:00:00,7065.72,7073.89,7005.74,7062.99,192.96,1359356.18,7044.84
2018-04-02 11:00:00,7062.99,7106.5,7024.83,7039.72,589.7,4174139.37,7078.46
2018-04-02 12:00:00,7047.67,7047.67,6978.26,7008.09,331.61,2325277.27,7012.09
2018-04-02 13:00:00,7005.5,7036.99,6976.42,7009.75,1694.78,11865341.61,7001.12
2018-04-02 14:00:00,7009.74,7009.74,6880,6918.19,845.2,5864712.39,6938.84
2018-04-02 15:00:00,6918.19,7059.08,6911.1,7021.61,1119.15,7832254.59,6998.41
2018-04-02 16:00:00,7028.8,7060,6981.16,7005.13,484.77,3401365.16,7016.5
2018-04-02 17:00:00,7005.13,7013.51,6949.1,6985.8,530.72,3702765.27,6976.88
2018-04-02 18:00:00,6976.3,7010,6940.18,6967.46,473.09,3298267.71,6971.74
2018-04-02 19:00:00,6962.05,7009.57,6945.27,6977.24,473.91,3306891.19,6977.89
2018-04-02 20:00:00,6977.24,6989.99,6894.57,6936.75,557.6,3863401.95,6928.65
2018-04-02 21:00:00,6936.75,7012.67,6923.85,6978.11,307.2,2140360.56,6967.41
2018-04-02 22:00:00,6968.17,7065,6966.16,7031.76,326.33,2291166.14,7020.97
2018-04-02 23:00:00,7024.11,7061.14,6994.96,7052.76,441.51,3098250.64,7017.39
2018-04-03 00:00:00,7052.75,7093.07,7001.28,7020,295.74,2091866.39,7073.43
2018-04-03 01:00:00,7030.78,7052.29,7020.2,7033.65,124.59,876204.3,7032.53
2018-04-03 02:00:00,7032.95,7198.98,7024.27,7198.98,639.61,4543268.9,7103.19
2018-04-03 03:00:00,7198.98,7198.98,7135.32,7179.83,364.52,2611478.12,7164.18
2018-04-03 04:00:00,7184.88,7368.34,7178.96,7363.79,1935.61,14104686.32,7286.96
2018-04-03 05:00:00,7363.8,7394.65,7281.4,7331.42,899.71,6604184.72,7340.32
2018-04-03 06:00:00,7331.28,7366.5,7308.54,7330,360.62,2648264.62,7343.71
2018-04-03 07:00:00,7332.74,7444.66,7312.6,7392.38,915.63,6745714.57,7367.27
2018-04-03 08:00:00,7394.23,7412.92,7333.54,7353.35,513.73,3793917.12,7385.08
2018-04-03 09:00:00,7353.35,7387.11,7330,7360.01,174.88,1287760.43,7363.58
2018-04-03 10:00:00,7366.54,7396.23,7265.98,7313.31,932.54,6818172.88,7311.42
2018-04-03 11:00:00,7313.31,7350,7287.03,7298.1,1217.5,8900614.39,7310.54
2018-04-03 12:00:00,7300.01,7360,7289.61,7357.99,1378.61,10121414.46,7341.78
2018-04-03 13:00:00,7357.95,7433.71,7302.21,7332,1073.43,7918828.77,7377.12
